"bulletPoints/0","bulletPoints/1","bulletPoints/2","classifications/0/main","classifications/0/sub","company/description","company/id","company/logo","company/name","country","description","isExpiringSoon","jobDescriptionHtml","jobId","jobSearchUrl","location","postDate","postDateDisplay","salary","scrapedAt","sourceUrl","title","workArrangement","workTypes/0"
,,,"Teknologi Informasi & Komunikasi","Teknik – Jaringan","PT Hipernet Indodata","60180718","https://bx-branding-gateway.cloud.seek.com.au/ffc1efe9-14f8-4e49-91d3-af95750e686a.2/serpLogo","Hipernet Indodata","ID","Lead IT operations for a dynamic, growing tech company. Excellent benefits, flexible work, and career growth.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>REQUIREMENTS:</strong></p><ul><li><p>Bachelor’s Degree (S1), preferably in Informatics Engineering.</p></li><li><p>5+ years of experience in Operational Support/Management, preferably in IT Services or Internet Service Provider (ISP) industries.</p></li><li><p>Recommended Certifications / Training; MikroTik Certified Network Associate; MikroTik Certified Wireless Engineer; Customer Service Excellence; and any related certifications .</p></li></ul><p><br></p><p><strong>JOB DESCRIPTIONS:</strong></p><ul><li><p>Manage escalated delivery requests and resolve service issues for signature and priority customers.</p></li><li><p>Coordinate regular meetings on SLA, service performance, updates, and issue handling.</p></li><li><p>Review SLA and service performance report preparation.</p></li><li><p>Evaluate network analysis, planning, and topology design proposals.</p></li><li><p>Oversee device pre-configuration before client delivery.</p></li><li><p>Analyze network performance and recurring issues; recommend permanent solutions.</p></li><li><p>Monitor project and non-project work orders for timely and compliant completion.</p></li><li><p>Oversee field activities (survey, installation, maintenance, dismantle) per SOW.</p></li><li><p>Ensure SLA targets are achieved based on KPI parameters.</p></li></ul><p><br></p><p><strong>Placement: Bandung, West Java</strong></p></div>","88980530","https://id.jobstreet.com/id/informatics-jobs","Bandung, Jawa Barat","2025-12-05T06:56:19Z","1 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","IT Operation Head",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Keamanan","PT Nusantara Compnet Integrator","60338630","https://bx-branding-gateway.cloud.seek.com.au/cbc4bab9-fca4-4451-b096-0b9bd60ea840.2/serpLogo","Nusantara Compnet Integrator","ID","Perform maintenance and troubleshooting of devices at customers in accordance with Service Level Agreement (SLA)",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Job Descriptions :</strong></p><ul><li><p>Handle and respond to security incidents and breaches, including performing digital forensics when necessary</p></li><li><p>Assist in monitoring and implementing preventive measures related to cybersecurity</p></li><li><p>Perform troubleshooting for network and cybersecurity issues, including connectivity problems, slow network performance, and security device configurations.</p></li><li><p>Indentify vulnerabilities across all infrastructure elements, including networks, servers, and applications<br></p></li></ul><p><strong>Requirements :</strong></p><ul><li><p>S1 in Informatics Engineering, Telecommunication Engineering, Computer Science, Electrical Engineering, or related Engineering discipline</p></li><li><p><strong>Having CEH or SSCP Certificate is a must</strong></p></li><li><p><strong>Having min 3 years of experience in the same field</strong></p></li><li><p>Having skill in Routing &amp; Switching</p></li><li><p>Flexible</p></li><li><p>Having high willingness to learn</p></li><li><p>Good communication and coordination skill</p></li></ul><p><br></p></div>","88962632","https://id.jobstreet.com/id/informatics-jobs","Jakarta Selatan, Jakarta Raya","2025-12-04T10:55:44Z","2 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Onsite Engineer Security",,"Kontrak"
,,,"Teknologi Informasi & Komunikasi","Teknik – Jaringan","PT Nusantara Compnet Integrator","60338630","https://bx-branding-gateway.cloud.seek.com.au/cbc4bab9-fca4-4451-b096-0b9bd60ea840.2/serpLogo","Nusantara Compnet Integrator","ID","Attractive remuneration and skill development.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Job Descriptions :</strong></p><ul><li><p>Perform maintenance and troubleshooting of devices at customers in accordance with Service Level Agreement (SLA)</p></li></ul><p><br></p><p><strong>Requirements :</strong></p><ul><li><p>S1 in Informatics Engineering, Telecommunication Engineering, Computer Science, Electrical Engineering, or related Engineering discipline</p></li><li><p><strong>Having CCNP is a must</strong></p></li><li><p><strong>Having a minimum of 4 years of experience in the same field</strong></p></li><li><p>Good communication and coordination skills</p></li><li><p>Having knowledge in TCP/IP, internet, networking and security</p></li></ul><p><br></p></div>","88868952","https://id.jobstreet.com/id/informatics-jobs","Jakarta Raya","2025-12-01T04:18:01Z","5 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Onsite Engineer CCNP - Project Based",,"Kontrak"
,,,"Teknologi Informasi & Komunikasi","Teknik – Perangkat Lunak","PT Harmoni Dinamik Indonesia","60191225","https://bx-branding-gateway.cloud.seek.com.au/bb223f22-2fa0-49d8-ac36-6fe231e2593d.1/serpLogo","PT Harmoni Dinamik Indonesia","ID","IoT System Integration Engineer",,"<div class=""_1yd5ljl0 qnrjqb0""><p>Responsibilities :</p><ul><li><p>Research and evaluate IoT hardware (AI cameras, sensors, scanners, scales, etc.).</p></li><li><p>Design IoT architecture and hardware layout for the self-checkout system and other various IOT implementation.</p></li><li><p>Integrate peripheral devices (barcode scanners, digital scales, touchscreens, sensors, CCTV/AI cameras, etc).</p></li><li><p>Configure device-level firmware/settings (USB HID, Serial/UART, RS485, Modbus, MQTT).</p></li><li><p>Conduct device performance validation: stress testing, thermal testing, noise/interference testing, latency and reliability checks.</p></li><li><p>Perform root-cause analysis for hardware failures, communication issues, and field-deployment incidents.</p></li><li><p>Produce technical documentation: wiring diagrams, network and port mapping, protocol flow charts, and configuration sheets.</p></li><li><p>Develop SOPs for installation, calibration, wiring, preventive maintenance, and troubleshooting procedures.</p></li><li><p>Troubleshoot devices onsite or remotely; monitor device health, uptime, and telemetry.</p></li><li><p>Collaborate with Developer teams for device-to-system integration and data synchronization.</p></li><li><p>Implement device security best practices and ensure compliance with electrical and hardware standards.</p></li><li><p>Support vendor/component evaluation and assist in hardware selection for production deployments.</p></li><li><p>Assist production readiness: pilot test validation, hardware QA checklist, and deployment standard (BOM, installation guides, test scripts)</p></li></ul><p><br></p><p>Requirements :</p><ul><li><p>Bachelor’s degree in Electrical Engineering, Electronics, Informatics, or related fields.</p></li><li><p>2–4 years of experience in IoT hardware integration, embedded systems, or device engineering.</p></li><li><p>Strong knowledge of communication protocols: MQTT, USB HID, Serial/UART, RS485, Modbus TCP/RTU.</p></li><li><p>Experience with CCTV or AI-powered cameras (RTSP streaming, basic video processing).</p></li><li><p>Experience with microcontrollers (ESP32), SBCs (Jetson Nano, Raspberry Pi).</p></li><li><p>Strong knowledge of power management, grounding, surge protection, EMI/ESD considerations, and electrical safety standards.</p></li><li><p>Familiarity with debugging tools (oscilloscope, logic analyzer, serial console) and field diagnostic workflows.</p></li><li><p>Strong problem-solving skills, cross-team communication, and experience handling field deployments.</p></li></ul><p><br></p></div>","88738197","https://id.jobstreet.com/id/informatics-jobs","Jakarta Pusat, Jakarta Raya","2025-11-25T02:22:19Z","11 hari yang lalu","Rp 8.000.000 – Rp 12.000.000 per month","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","IoT System Integration Engineer",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Manajemen Program & Proyek","PT IDX Solusi Teknologi Informasi","60941993","https://bx-branding-gateway.cloud.seek.com.au/d6553e8c-8945-4c53-ac49-613c7df5d2ad.2/serpLogo","IDX Technology Information Solutions","ID","Seeking a skilled Project Manager to lead end-to-end app development projects with strong leadership and Agile expertise.","true","<div class=""_1yd5ljl0 qnrjqb0""><p>PT IDX Solusi Teknologi Informasi (IDXSTI) was established in November 2018 as a subsidiary of the Indonesia Stock Exchange (IDX) and other Self-Regulatory Organizations (SROs), including KPEI/IDClear and KSEI. IDXSTI focuses on providing Information Technology (IT) services for the Indonesian capital market and other financial industries. Our objective&nbsp;is to deliver the best IT solutions to support the growth and development of Indonesia’s capital market.</p><p>At&nbsp;IDXSTI,&nbsp;we&nbsp;are&nbsp;dedicated&nbsp;to&nbsp;pushing&nbsp;the&nbsp;boundaries&nbsp;of&nbsp;innovation&nbsp;in&nbsp;our&nbsp;industry.&nbsp;We&nbsp;are&nbsp;looking&nbsp;for&nbsp;a&nbsp;results-driven&nbsp;and&nbsp;integrated&nbsp;team&nbsp;player&nbsp;to&nbsp;join&nbsp;our&nbsp;Team.</p><p><br></p><p><strong>Key Responsibilities:</strong></p><ul><li><p>Manage the full lifecycle of application development projects</p></li><li><p>Develop project plans (including timeline, deliverables, resource planning, and risk management)</p></li><li><p>Engage with the development team (frontend, backend, database, and UI/UX) to ensure technical alignment and address issues affecting project progress</p></li><li><p>Ensure business requirements are properly translated into technical solutions</p></li><li><p>Monitor project progress and prepare regular status reports for management</p></li><li><p>Consistently apply Agile development methodologies (Scrum/Kanban)</p></li><li><p>Identify and resolve issues that arise during project implementation</p></li></ul><p><br></p><p><strong>Requirements:</strong></p><ul><li><p>Min. Bachelor’s degree in Informatics Engineering, Information Systems, Computer Science, or a related field</p></li><li><p>Minimum 3 years of experience as a Project Manager in application development projects</p></li><li><p>Strong understanding of the Software Development Life Cycle (SDLC)</p></li><li><p>Combines technical understanding with analytical thinking to bridge communication between business objectives and development teams</p></li><li><p>Experienced in working with backend and frontend developer teams</p></li><li><p>Strong communication, analytical, and problem-solving skills</p></li><li><p>Experience in implementing Agile/Scrum methodologies</p></li><li><p>Able to work collaboratively across teams and demonstrate strong leadership skills</p></li><li><p>Experience in end-to-end development projects for internal or commercial applications is a plus</p></li><li><p>Having project management certification (PMP, CAPM, or equivalent) is a plus</p></li><li><p>Experience in DevOps or CI/CD environments is a plus</p></li><li><p>Familiarity with project management tools such as Jira, Trello, or Asana is a plus</p></li><li><p>Ability to work effectively in a dynamic and fast-paced environment is a plus</p></li></ul><p><br></p></div>","88488798","https://id.jobstreet.com/id/informatics-jobs","Jakarta Selatan, Jakarta Raya","2025-11-12T09:56:24Z","24 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Project Manager IT",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Teknik – Jaringan","PT Nusantara Compnet Integrator","60338630","https://bx-branding-gateway.cloud.seek.com.au/948a8773-9ac4-46df-a489-89ff3af8b205.2/serpLogo","Nusantara Compnet Integrator","ID","Provide onsite support, maintenance, and troubleshooting for CCTV, Access Door, Network, and Cabling systems.","true","<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Job Descriptions :</strong></p><ul><li><p>Analyze customer needs</p></li><li><p>Provide solutions and give recommendations to the customer according to their needs</p></li><li><p>Preventive and corrective maintenance</p></li><li><p>Troubleshooting and solving customer's problems</p></li><li><p>Responsive services</p></li></ul><p><br></p><p><strong>Requirements :</strong></p><ul><li><p>Minimum D3 Informatics Engineering, Telecommunication Engineering, Computer Science, Electrical Engineering, or related Engineering discipline</p></li><li><p>Having minimum of 2 years of experience in CCTV, Access Door, Network &amp; Cabling</p></li><li><p>Good communication and coordination skills</p></li><li><p>Flexible</p></li><li><p>Able to work on Documentation</p></li></ul><p><br></p></div>","88499845","https://id.jobstreet.com/id/informatics-jobs","Jakarta Raya","2025-11-13T01:58:49Z","23 hari yang lalu","Rp 5.000.000 – Rp 6.500.000 per month","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Onsite Engineer - CCTV",,"Kontrak"
,,,"Hospitaliti & Pariwisata","Reservasi","Altius Hospital","61479619","https://bx-branding-gateway.cloud.seek.com.au/cb4557e9-8c61-4928-8e3c-c598d858186c.2/serpLogo","Altius Hospital","ID","Provide data and analysis to make effective decisions to execute strategies and actions for total revenue management.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Job Descriptions:</strong></p><ul><li><p>Provide data and analysis to make effective decisions to execute strategies and actions for total revenue management</p></li><li><p>Update, market research about competitor's hospital price</p></li><li><p>Generate regular reports and performance metrics related to revenue</p></li><li><p>Identify trends and opportunities for growth through the analysis of complex data sets</p></li><li><p>Evaluate organizational methods and provide source-to-target mapping and information model specification documents for data sets</p></li><li><p>Create best practice reports based on data mining, analysis, and visualization</p></li></ul><p><br></p><p><strong>Requirements:</strong></p><ul><li><p>Bachelor's degree in Information Technology, Informatics Engineering, Information Systems, Computer Science, Statistics or related major from reputable university with min. 3.00 GPA</p></li><li><p>Min. 2 years experience working as a Revenue Analyst (form Hospital or Hotel background would be a plus)</p></li><li><p>Strong research and analytical skills</p></li><li><p>Proficient in excel and understand basic SQL server query</p></li></ul><p><br></p></div>","88896575","https://id.jobstreet.com/id/informatics-jobs","Jakarta Barat, Jakarta Raya","2025-12-02T04:37:57Z","4 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Revenue Analyst",,"Kontrak"
,,,"Teknologi Informasi & Komunikasi","Administrasi Jaringan & Sistem","PT Nusantara Compnet Integrator","60338630","https://bx-branding-gateway.cloud.seek.com.au/cbc4bab9-fca4-4451-b096-0b9bd60ea840.2/serpLogo","Nusantara Compnet Integrator","ID","Job Descriptions : Candidate will be part of Project Implementation Team as a PIC or Team Member Asessment Customer existing Condition for Project...",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Job Descriptions :</strong></p><ul><li><p>Candidate will be part of Project Implementation Team as a PIC or Team Member</p></li><li><p>Asessment Customer existing Condition for Project Implementation</p></li><li><p>Prepare and Create MOP or LLD or Design Document before Implementation</p></li><li><p>Installation, Integration or Migration based on Design Document</p></li><li><p>Troubleshooting and Reporting for network Issues</p></li><li><p>Create Technical Closing Document.</p></li><li><p>Coordination with Internal Team or Customer for Project Implementation</p></li></ul><p><br><strong>Requirements :</strong></p><ul><li><p>Minimum Bachelor Degree (S1) in Informatics Engineering, Telecommunication Engineering, Computer Science, Electrical Engineering, or related Engineering discipline</p></li><li><p><strong>Minimum 2 years experience as a Network Engineer or in related field</strong></p></li><li><p><strong>Having a Valid CCNP Enterprise (Concentration Certificate on ENARSI or ENWLSI or ENSDWI) or ACMP or ACSP certification&nbsp;is a must</strong></p></li><li><p>Have a good knowledge and conceptual in Network Routing, Switching or Wireless Technologies.</p></li><li><p>Having knowledge and familiarity with Cisco or Aruba products</p></li><li><p>Eager to Learn and improve Technical Skill or Softskill</p></li><li><p>Having high Responsibility, High Responsive , Good communication and Good coordination skills</p></li><li><p>Able to work under pressure &amp; Flexible</p></li><li><p>Able to communicate in English both oral and written.</p></li></ul><p><br></p></div>","88662989","https://id.jobstreet.com/id/informatics-jobs","Jakarta Barat, Jakarta Raya","2025-11-20T10:34:03Z","16 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Network Engineer Implementation",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Administrasi Jaringan & Sistem","PT Eka Mas Republik","60882249","https://bx-branding-gateway.cloud.seek.com.au/d0c1c584-1b42-42c8-a9b2-c880f85ba7a8.2/serpLogo","Eka Mas Republik","ID","Becoming a leading multimedia business in fiber broadband and interactive TV cable, MyRepublic a member of Sinar Mas, subsidiaries of PT Dian...",,"<div class=""_1yd5ljl0 qnrjqb0""><p>Becoming a leading Internet Service Provider business, MyRepublic a member of Sinar Mas, subsidiaries of PT Dian Swastatika Sentosa Tbk, currently are looking for potential candidate to be employed as <strong>TAC System Specialist</strong> for our new branches with the following details:<br></p><p><strong>Requirements:</strong></p><ul><li><p>Min Bachelor's Degree in electrical engineering/ informatics/ computer/ telecommunications</p></li><li><p>Min. 1 year experience as VSAT engineer</p></li><li><p>Knowledge on basic FTTH, system administrator, database administrator, networking system, programmer<br></p></li></ul><p><strong>Job Description:</strong></p><ul><li><p>Control and monitor system availability so that it works optimally (parabola, IRD, encoder, DNS, NMS, Cloud, Juniper Firewall, Switch, and OTT Server)</p></li><li><p>Control problem solving on TV viewing devices and systems based on information from the internal unit (CS/ Dispatch/ THD)</p></li><li><p>Controlling Work Orders (WO) through the change request process can be implemented according to expectations and have minimal impact on customers</p></li><li><p>Control TV display system vendors to work properly with interaction and regular reports for performance or troubleshooting based on SLA</p></li></ul><p><br></p><p>All confidentiality of submitted applicant data is the company's priority. Only shortlisted candidates will be notified.</p></div>","88878045","https://id.jobstreet.com/id/informatics-jobs","Tangerang, Banten","2025-12-01T08:51:20Z","5 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","TAC System Specialist",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Telekomunikasi","PT Eka Mas Republik","60882249","https://bx-branding-gateway.cloud.seek.com.au/d0c1c584-1b42-42c8-a9b2-c880f85ba7a8.2/serpLogo","Eka Mas Republik","ID","CX Portfolio Management Manager",,"<div class=""_1yd5ljl0 qnrjqb0""><p>Becoming a leading multimedia business in fiber broadband and interactive TV cable, MyRepublic a member of Sinar Mas, subsidiaries of PT Dian Swastatika Sentosa Tbk, currently is looking for potential candidates to be employed as <strong>CX Portfolio Management Manager.</strong></p><p>Requirements:</p><ul><li><p>Minimum Bachelor's Degree (S1) in Informatics Engineering, Information Management, or any related major</p></li><li><p>3 years of experience in customer retention, loyalty programs, or portfolio management—preferably in telecom, ISP, or subscription services.</p></li><li><p>Strong background in CRM, customer lifecycle marketing, or subscription-based businesses.</p></li><li><p>Knowledge of ISP products and services (FTTH, broadband plans, bundled offerings, OTT services).</p></li><li><p>Customer-centric mindset with a proactive, data-driven approach.</p></li></ul><p>All confidentiality of submitted applicant data is the company's priority. Only shortlisted candidates will be notified.</p></div>","88877906","https://id.jobstreet.com/id/informatics-jobs","Jakarta Raya","2025-12-01T08:48:30Z","5 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","CX Portfolio Management Manager",,"Full time"
,,,"Call Center & Layanan Konsumen","Pemimpin Tim/Supervisor","Pengiklan Anonim","",,"Pengiklan Anonim","ID","Lead, guide, and supervise the helpdesk team in handling tickets and service requests related to network and IT operations.",,"<div class=""_1yd5ljl0 qnrjqb0""><h2><strong>Responsibilities:</strong></h2><ul><li><p>Lead, guide, and supervise the helpdesk team in handling tickets and service requests related to network.</p></li><li><p>Coordinate closely with the NOC team to ensure effective troubleshooting and escalation processes.</p></li><li><p>Ensure all incidents are handled in full compliance with SLA requirements and continuously monitor ticket status.</p></li><li><p>Serve as the primary escalation point for technical issues that cannot be resolved by level-1 helpdesk staff.</p></li><li><p>Analyze incident trends and contribute to improvements in NOC operational workflows.</p></li><li><p>Prepare helpdesk performance reports for NOC management, including ticket trends, recurring issues, and recommendations for improvement.</p></li></ul><p><br></p><h2>Qualifications:</h2><ul><li><p>Bachelor’s degree (S1) in Electrical Engineering, Informatics Engineering, or a related field.</p></li><li><p>Strong background and hands-on experience in both NOC and Helpdesk operations is highly preferred.</p></li><li><p>Technical skills in GPON, Switches, and Power systems are strongly prioritized.</p></li><li><p>3–5 years of experience in Helpdesk, with 2 years in a supervisory or team leader role.</p></li><li><p>Proficient with helpdesk tools such as ServiceNow, Zendesk, or Jira, and experienced in hardware, software, and basic networking troubleshooting.</p></li><li><p>Strong leadership, communication, coordination, and analytical problem-solving abilities.</p></li><li><p>Able to work efficiently and systematically in a high-demand, fast-paced NOC operational environment.</p></li></ul><p><br></p></div>","88740977","https://id.jobstreet.com/id/informatics-jobs","Jakarta Raya","2025-11-25T03:29:16Z","11 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Team Leader Helpdesk",,"Full time"
"Gaji yang bersaing",,,"Teknologi Informasi & Komunikasi","Developer/Programmer","PT Radian Peninsula Indonesia","61098395","https://bx-branding-gateway.cloud.seek.com.au/0884926d-bcad-4f07-8e23-9381f2b25fb5.1/serpLogo","Radian Peninsula Indonesia","ID",".",,"<div class=""_1yd5ljl0 qnrjqb0""><h2><strong>Responsibilities</strong></h2><ul><li><p>Lead the research, evaluation, and selection of industrial IoT hardware, including environmental sensors, motion/orientation modules, machine-condition sensors (vibration, pressure, load, strain), electrical measurement devices, GPS/NMEA modules, and PLC-integrated components.</p></li><li><p>Architect and optimize end-to-end IoT system designs, covering edge acquisition, protocol conversion, data pipelines, cloud ingestion, database integration, and application-level interoperability.</p></li><li><p>Integrate, configure, and validate industrial field devices, PLCs, edge gateways, microcontrollers, and single-board computers in production environments.</p></li><li><p>Design and implement communication stacks using Serial/UART, RS485, Modbus TCP/RTU, MQTT, OPC-UA, NMEA sentences, and other industry protocols.</p></li><li><p>Perform advanced diagnostics on hardware, firmware, and connectivity issues, including analyzing signal integrity, protocol mismatches, environmental interference, and long-term data reliability.</p></li><li><p>Conduct system validation activities—latency benchmarks, throughput tests, environmental stress testing, EMI/ESD robustness checks, and operational reliability assessments.</p></li><li><p>Develop and maintain high-quality technical documentation: wiring and installation diagrams, PLC/SCADA mappings, communication flow charts, and device integration guidelines.</p></li><li><p>Define and improve standard operating procedures for installation, calibration, field maintenance, incident response, and reliability monitoring.</p></li><li><p>Monitor device telemetry, health metrics, uptime, and data quality to ensure stable field operations and reliable backend data streams.</p></li><li><p>Collaborate with software, cloud, analytics, and product teams to ensure seamless onboarding of hardware data into dashboards, real-time monitoring systems, and reporting tools.</p></li><li><p>Implement and review device-level security hardening, electrical safety compliance, grounding/earthing approaches, and protective measures for EMI, ESD, and surge events.</p></li><li><p>Lead vendor evaluations, pilot testing, hardware qualification, and component selection for projects moving toward mass deployment.</p></li><li><p>Support project planning with accurate Bill of Materials (BOM), installation procedures, QA/validation test plans, and integration readiness assessments.</p></li><li><p>Provide technical guidance to junior engineers and assist in reviewing their work during deployments and troubleshooting activities.</p></li></ul><hr><h2><strong>Requirements</strong></h2><ul><li><p>Bachelor’s degree in Electrical Engineering, Electronics, Mechatronics, Informatics, or a closely related field.</p></li><li><p>4–6 years of hands-on experience in industrial IoT integration, embedded systems, PLC connectivity, or field device engineering.</p></li><li><p>Strong command of industrial communication protocols, including MQTT, Modbus TCP/RTU, RS485/Serial, OPC-UA, CAN/Modbus gateways, and NMEA data formats.</p></li><li><p>Proven experience integrating a wide range of sensors: vibration/condition monitoring, temperature/humidity, pressure, load cells, IMUs, and electrical measurement modules.</p></li><li><p>Proficiency with microcontrollers (e.g., ESP32, STM32) and single-board computers (e.g., Raspberry Pi, Jetson Nano) for edge processing, protocol bridging, and data acquisition.</p></li><li><p>Solid understanding of electrical engineering fundamentals: grounding, shielding, surge protection, EMI/ESD prevention, power distribution, and industrial safety practices.</p></li><li><p>Hands-on experience using diagnostic and validation tools such as oscilloscopes, logic analyzers, multimeters, current clamps, and serial consoles.</p></li><li><p>Experience conducting onsite deployments, system commissioning, and troubleshooting in industrial or remote environments.</p></li><li><p>Strong analytical, documentation, and communication skills, with the ability to work independently and mentor junior team members.</p></li><li><p>Advantageous: knowledge of cloud IoT platforms (AWS, Azure, GCP), Node-RED, Python for data acquisition, or Grafana/InfluxDB for monitoring.</p></li></ul><hr><h2><strong>Sensor Categories Covered</strong></h2><ul><li><p><strong>Environmental:</strong> temperature, humidity, gas, light</p></li><li><p><strong>Motion &amp; Orientation:</strong> accelerometer, gyroscope, IMU, proximity</p></li><li><p><strong>Mechanical &amp; Condition Monitoring:</strong> vibration, pressure, load cells, strain gauges</p></li><li><p><strong>Electrical:</strong> voltage, current, power measurement and energy monitoring</p></li><li><p><strong>Location &amp; Navigation:</strong> GPS modules, GNSS, NMEA-based receivers</p></li></ul><p><br></p></div>","88936655","https://id.jobstreet.com/id/informatics-jobs","Jakarta Utara, Jakarta Raya","2025-12-03T10:24:20Z","3 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Internet of Things (IoT)",,"Full time"
"Career Development","Health Insurance Coverage","Competitive Salary","Sains & Teknologi","Matematika, Statistik & Teknik Informasi","SAFF & Co.","61003742","https://bx-branding-gateway.cloud.seek.com.au/aade6e0b-ec83-4300-bfca-9a0bbb3c4b80.1/serpLogo","Saff & Co.","ID","Analyze multi-channel data, build reliable pipelines, and deliver strategic insights to support key business decisions.",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>JOB DESCRIPTION:</strong></p><ul><li><p>Oversee the collection, integration, and management of data across multiple sales channels.</p></li><li><p>Develop and maintain data pipelines to ensure data reliability and analytical readiness.</p></li><li><p>Perform systematic data cleansing, transformation, and validation activities.</p></li><li><p>Conduct comprehensive analyses related to sales performance, market behavior, and campaign effectiveness.</p></li><li><p>Implement predictive modeling and advanced statistical methods to support business planning.</p></li><li><p>Create impactful dashboards, charts, and reports for strategic decision-making.</p></li><li><p>Provide strategic recommendations derived from data-driven insights.</p></li><li><p>Coordinate with cross-departmental teams to support analytical requirements.</p></li><li><p>Ensure data governance, quality control, and consistency of analytical processes.</p></li><li><p>Evaluate and enhance internal processes based on analytical findings.</p></li></ul><p><br></p><p><strong>QUALIFICATIONS:</strong></p><ul><li><p>Bachelor’s degree in Informatics Engineering, Computer Science, Mathematics, Statistics, or equivalent. Minimum 2 years of relevant experience as a Data Analyst.</p></li><li><p>Previous experience in the beauty/personal care industry is advantageous.</p></li><li><p>Advanced proficiency in analytical programming tools (Python, SQL, R).</p></li><li><p>Familiarity with business intelligence platforms such as Power BI or Tableau.</p></li><li><p>Exceptional attention to detail with strong problem-solving skills.</p></li><li><p>Ability to collaborate effectively within a cross-functional environment.</p></li><li><p>Strong presentation and communication abilities.</p></li></ul><p><br></p></div>","88752895","https://id.jobstreet.com/id/informatics-jobs","Jakarta Barat, Jakarta Raya","2025-11-25T09:34:44Z","11 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","Data Analyst",,"Full time"
,,,"Teknologi Informasi & Komunikasi","Teknik – Jaringan","PT Nusantara Compnet Integrator","60338630","https://bx-branding-gateway.cloud.seek.com.au/948a8773-9ac4-46df-a489-89ff3af8b205.2/serpLogo","Nusantara Compnet Integrator","ID","Design, implement, optimize enterprise network infrastructure, and support network maintenance activities",,"<div class=""_1yd5ljl0 qnrjqb0""><p><strong>Qualifications :</strong></p><ol><li><p>Bachelor’s degree in Informatics Engineering, Computer Science, or a related field.</p></li><li><p><strong>Minimum 5 years of experience in Network Engineering.</strong></p></li><li><p><strong>Certified CCNP Enterprise or CCIE Enterprise (preferred).</strong></p></li><li><p>Strong understanding of enterprise network architecture, routing &amp; switching, BGP, OSPF, MPLS, Software define network, Loadbalancer and wireless technologies.</p></li><li><p>Proficient in advanced troubleshooting and handling complex network incidents.</p></li><li><p>Experience working with network devices such as Cisco, Juniper, Aruba, Huawei, Dell, or similar.</p></li><li><p>Ability to prepare detailed technical documentation and network designs.</p></li><li><p>Excellent communication skills and ability to work both independently and as part of a team.</p></li><li><p>Good verbal and written communication skills in English</p></li></ol><p><strong>Responsibilities :</strong></p><ul><li><p>Handle Level 3 technical escalations from Level 1 and Level 2 teams, focusing on advanced and critical network issues.</p></li><li><p>Perform Root Cause Analysis (RCA) for complex incidents and propose corrective and preventive solutions.</p></li><li><p>Design, implement, and optimize enterprise network infrastructure.</p></li><li><p>Configure and troubleshoot advanced network devices, including routers, switches, software-defined solutions, load balancers, and wireless controllers.</p></li><li><p>Monitor network performance, analyze logs and telemetry dataand conduct capacity planning to ensure stability and scalability.</p></li><li><p>Support network maintenance activities, upgrades, migrations, and architectural changes (change requests).</p></li><li><p>Prepare technical documentation, topology diagrams, SOPs, and troubleshooting or implementation reports.</p></li><li><p>Collaborate with vendors, principals, and cross-functional teams to resolve complex issues and support project delivery.</p></li></ul><p><br></p></div>","88662287","https://id.jobstreet.com/id/informatics-jobs","Jakarta Barat, Jakarta Raya","2025-11-20T09:53:38Z","16 hari yang lalu","","2025-12-06T15:41:36.531Z","https://id.jobstreet.com/id/informatics-jobs","3rd Level Engineer (Network)",,"Full time"
